timestamp;bpm;ppg_values
2025-06-26T11:20:44.153557;34.62;81.70148669796558,81.67822443922796,81.7008835419927,81.71606025039124,81.77406103286386,81.77624543557643,81.8127445226917,81.81351069379238,81.80622391757956,81.72884063641106,81.5954942618675,81.59689619196662,81.70927882107459,81.71006129368806,81.68714136671883,81.72129303599374,81.72871022430881,81.75138562858633,81.75347222222223,81.72471635367762,81.75521648408973,81.80099113197704,81.79544861763172,81.81634715701617,81.72147235263432,81.64666471048513,81.60884520083464,81.59352177882107,81.58069248826291,81.70634454877413,81.71081116327595,81.62772235263432,81.65990153886281,81.72709637454356,81.6466158059468,81.58465375586854,81.62627151799687,81.6420350808555,81.6600808555034,81.62535863328117,81.56471700573813,81.66327595200835,81.67708333333333,81.67758868022952,81.68179447052687,81.71398995826813,81.73531233698488,81.73529603547209,81.66873695878978,81.6449530516432,81.70538275952008,81.72641171100678,81.6934011476265,81.6456866197183,81.67116588419405,81.6095461658842,81.53693922796036,81.54980112154408,81.54429121022432,81.50469483568075,81.49458789775692,81.48068270735524,81.44596048513301,81.49401734480959,81.34986306729265,81.42072574334898,81.49344679186228,81.472906885759,81.53459181011998,81.6497619979134,81.59202203964527,81.6121218049035,81.60643257694313,81.56393453312468,81.53680881585811,81.49621804903495,81.58312141366719,81.59053860198226,81.66237936880543,81.76962702138758,81.73030777256129,81.76325312989046,81.65895605112155,81.6963191184142,81.75193988002087,81.72178208137716,81.7052849504434,81.69571596244131,81.70169861763172,81.64586593635889,81.66423774126238,81.71938575899844,81.96144692227439,82.1843375065206,82.33779994783517,82.56823813249869,82.55384389671362,82.40065858111633,82.95500782472614,83.09326095461658,83.48206833594158,83.11761541471049,83.22910146061554,83.10004238393323,82.97380346896192,82.979215571205,83.1198487219614,82.99765258215963,82.9520409494001,82.99098526343245,83.03126630151279,83.02086593635889,83.04060706833594,83.0841973135107,83.13342788210745,83.20729003651539,83.31585811163276,83.40069118414189,83.5330757694314,83.65411450182577,83.69508020344288,83.08804447052687,83.22448813249869,82.6081279342723,83.10670970266041,83.12470657276995,83.2376923578508,83.31259780907668,83.18171296296296,83.68546231090245,83.81830333854981,83.91801969222743,83.58595787689097,83.7823258998435,84.04148735002609,83.13642736045905,83.40507629107981,83.72724308815859,83.80624021909233,83.78120109546165,82.95147039645279,83.10494913928012,83.12345135628587,83.12707029212311,83.0672437402191,83.05883215962442,82.98260628586333,82.96102308294209,82.92674100156495,82.83662623891497,82.7362904277517,82.69061358894105,82.68352243088158,83.46348461137194,83.1585811163276,83.17240479916536,83.05906038080334,83.04287297861242,82.89210028690663,82.54745370370371,82.54310119979134,82.46394105372978,83.29016692749087,82.99673969744393,83.01291079812206,83.01710028690663,83.03454290558163,83.00298317683881,82.88699791340636,82.75076617110068,82.67286124152321,82.61521909233177,83.18324530516432,83.14152973395932,82.85273213354199,82.80346896191966,82.71178925404277,82.58729460093896,82.36391497130934,82.49546817944706,83.05195292123109,84.63471570161711,85.02750065206051,85.33763693270735,84.80035537297861,85.11231742305687,85.78695552947313,84.47277647365675,84.31999869587898,84.11846309337507,84.32004760041733,84.03248891497131,83.95357329160146,83.89955007824726,83.86547991653626,83.74157211789255,83.53204877412624,82.55415362545644,82.4383313771518,82.11508868022952,82.09899908711529,82.10476982263954,82.53793362023995,82.38898669796558,82.09577138758476,81.936831637976,81.85154212310903,81.16218375065206,81.1643844548774,81.71568531559728,82.0019887845592,81.98627412623891,81.91334115805947,82.79103090766823,82.48345396452791,82.50696074595723,82.66552556077204,82.95782798643714,83.45228547209182,83.71465832029212,83.7199074074074,82.74431077203964,82.50231481481481,82.57801904016692,82.88654147104852,83.35576421491915,83.14479003651539,83.21116979655712,83.20199204486177,83.16844353155973,83.13036319770475,83.20781168492437,83.01990414710485,82.81098395931143,82.6078019040167,82.38879107981221,81.74957616066771,80.31434207094418,79.32246022430881,78.79005281690141,78.1858372456964,78.83230633802818,80.16211854460094,79.080610980699,78.99458789775692,78.52590310380803,77.37452725612937,76.64376304121022,76.32068335941575,75.0595983307251,74.77482720396453,73.1342266562337,72.75725417318728,72.471570161711,74.32003129890454,72.91175991131978
2025-06-26T11:20:44.248167;34.62;81.71606025039124,81.77406103286386,81.77624543557643,81.8127445226917,81.81351069379238,81.80622391757956,81.72884063641106,81.5954942618675,81.59689619196662,81.70927882107459,81.71006129368806,81.68714136671883,81.72129303599374,81.72871022430881,81.75138562858633,81.75347222222223,81.72471635367762,81.75521648408973,81.80099113197704,81.79544861763172,81.81634715701617,81.72147235263432,81.64666471048513,81.60884520083464,81.59352177882107,81.58069248826291,81.70634454877413,81.71081116327595,81.62772235263432,81.65990153886281,81.72709637454356,81.6466158059468,81.58465375586854,81.62627151799687,81.6420350808555,81.6600808555034,81.62535863328117,81.56471700573813,81.66327595200835,81.67708333333333,81.67758868022952,81.68179447052687,81.71398995826813,81.73531233698488,81.73529603547209,81.66873695878978,81.6449530516432,81.70538275952008,81.72641171100678,81.6934011476265,81.6456866197183,81.67116588419405,81.6095461658842,81.53693922796036,81.54980112154408,81.54429121022432,81.50469483568075,81.49458789775692,81.48068270735524,81.44596048513301,81.49401734480959,81.34986306729265,81.42072574334898,81.49344679186228,81.472906885759,81.53459181011998,81.6497619979134,81.59202203964527,81.6121218049035,81.60643257694313,81.56393453312468,81.53680881585811,81.49621804903495,81.58312141366719,81.59053860198226,81.66237936880543,81.76962702138758,81.73030777256129,81.76325312989046,81.65895605112155,81.6963191184142,81.75193988002087,81.72178208137716,81.7052849504434,81.69571596244131,81.70169861763172,81.64586593635889,81.66423774126238,81.71938575899844,81.96144692227439,82.1843375065206,82.33779994783517,82.56823813249869,82.55384389671362,82.40065858111633,82.95500782472614,83.09326095461658,83.48206833594158,83.11761541471049,83.22910146061554,83.10004238393323,82.97380346896192,82.979215571205,83.1198487219614,82.99765258215963,82.9520409494001,82.99098526343245,83.03126630151279,83.02086593635889,83.04060706833594,83.0841973135107,83.13342788210745,83.20729003651539,83.31585811163276,83.40069118414189,83.5330757694314,83.65411450182577,83.69508020344288,83.08804447052687,83.22448813249869,82.6081279342723,83.10670970266041,83.12470657276995,83.2376923578508,83.31259780907668,83.18171296296296,83.68546231090245,83.81830333854981,83.91801969222743,83.58595787689097,83.7823258998435,84.04148735002609,83.13642736045905,83.40507629107981,83.72724308815859,83.80624021909233,83.78120109546165,82.95147039645279,83.10494913928012,83.12345135628587,83.12707029212311,83.0672437402191,83.05883215962442,82.98260628586333,82.96102308294209,82.92674100156495,82.83662623891497,82.7362904277517,82.69061358894105,82.68352243088158,83.46348461137194,83.1585811163276,83.17240479916536,83.05906038080334,83.04287297861242,82.89210028690663,82.54745370370371,82.54310119979134,82.46394105372978,83.29016692749087,82.99673969744393,83.01291079812206,83.01710028690663,83.03454290558163,83.00298317683881,82.88699791340636,82.75076617110068,82.67286124152321,82.61521909233177,83.18324530516432,83.14152973395932,82.85273213354199,82.80346896191966,82.71178925404277,82.58729460093896,82.36391497130934,82.49546817944706,83.05195292123109,84.63471570161711,85.02750065206051,85.33763693270735,84.80035537297861,85.11231742305687,85.78695552947313,84.47277647365675,84.31999869587898,84.11846309337507,84.32004760041733,84.03248891497131,83.95357329160146,83.89955007824726,83.86547991653626,83.74157211789255,83.53204877412624,82.55415362545644,82.4383313771518,82.11508868022952,82.09899908711529,82.10476982263954,82.53793362023995,82.38898669796558,82.09577138758476,81.936831637976,81.85154212310903,81.16218375065206,81.1643844548774,81.71568531559728,82.0019887845592,81.98627412623891,81.91334115805947,82.79103090766823,82.48345396452791,82.50696074595723,82.66552556077204,82.95782798643714,83.45228547209182,83.71465832029212,83.7199074074074,82.74431077203964,82.50231481481481,82.57801904016692,82.88654147104852,83.35576421491915,83.14479003651539,83.21116979655712,83.20199204486177,83.16844353155973,83.13036319770475,83.20781168492437,83.01990414710485,82.81098395931143,82.6078019040167,82.38879107981221,81.74957616066771,80.31434207094418,79.32246022430881,78.79005281690141,78.1858372456964,78.83230633802818,80.16211854460094,79.080610980699,78.99458789775692,78.52590310380803,77.37452725612937,76.64376304121022,76.32068335941575,75.0595983307251,74.77482720396453,73.1342266562337,72.75725417318728,72.471570161711,74.32003129890454,72.91175991131978,74.76561684924361,77.12395670318206,79.74898930620762
2025-06-26T11:20:44.348520;34.62;81.8127445226917,81.81351069379238,81.80622391757956,81.72884063641106,81.5954942618675,81.59689619196662,81.70927882107459,81.71006129368806,81.68714136671883,81.72129303599374,81.72871022430881,81.75138562858633,81.75347222222223,81.72471635367762,81.75521648408973,81.80099113197704,81.79544861763172,81.81634715701617,81.72147235263432,81.64666471048513,81.60884520083464,81.59352177882107,81.58069248826291,81.70634454877413,81.71081116327595,81.62772235263432,81.65990153886281,81.72709637454356,81.6466158059468,81.58465375586854,81.62627151799687,81.6420350808555,81.6600808555034,81.62535863328117,81.56471700573813,81.66327595200835,81.67708333333333,81.67758868022952,81.68179447052687,81.71398995826813,81.73531233698488,81.73529603547209,81.66873695878978,81.6449530516432,81.70538275952008,81.72641171100678,81.6934011476265,81.6456866197183,81.67116588419405,81.6095461658842,81.53693922796036,81.54980112154408,81.54429121022432,81.50469483568075,81.49458789775692,81.48068270735524,81.44596048513301,81.49401734480959,81.34986306729265,81.42072574334898,81.49344679186228,81.472906885759,81.53459181011998,81.6497619979134,81.59202203964527,81.6121218049035,81.60643257694313,81.56393453312468,81.53680881585811,81.49621804903495,81.58312141366719,81.59053860198226,81.66237936880543,81.76962702138758,81.73030777256129,81.76325312989046,81.65895605112155,81.6963191184142,81.75193988002087,81.72178208137716,81.7052849504434,81.69571596244131,81.70169861763172,81.64586593635889,81.66423774126238,81.71938575899844,81.96144692227439,82.1843375065206,82.33779994783517,82.56823813249869,82.55384389671362,82.40065858111633,82.95500782472614,83.09326095461658,83.48206833594158,83.11761541471049,83.22910146061554,83.10004238393323,82.97380346896192,82.979215571205,83.1198487219614,82.99765258215963,82.9520409494001,82.99098526343245,83.03126630151279,83.02086593635889,83.04060706833594,83.0841973135107,83.13342788210745,83.20729003651539,83.31585811163276,83.40069118414189,83.5330757694314,83.65411450182577,83.69508020344288,83.08804447052687,83.22448813249869,82.6081279342723,83.10670970266041,83.12470657276995,83.2376923578508,83.31259780907668,83.18171296296296,83.68546231090245,83.81830333854981,83.91801969222743,83.58595787689097,83.7823258998435,84.04148735002609,83.13642736045905,83.40507629107981,83.72724308815859,83.80624021909233,83.78120109546165,82.95147039645279,83.10494913928012,83.12345135628587,83.12707029212311,83.0672437402191,83.05883215962442,82.98260628586333,82.96102308294209,82.92674100156495,82.83662623891497,82.7362904277517,82.69061358894105,82.68352243088158,83.46348461137194,83.1585811163276,83.17240479916536,83.05906038080334,83.04287297861242,82.89210028690663,82.54745370370371,82.54310119979134,82.46394105372978,83.29016692749087,82.99673969744393,83.01291079812206,83.01710028690663,83.03454290558163,83.00298317683881,82.88699791340636,82.75076617110068,82.67286124152321,82.61521909233177,83.18324530516432,83.14152973395932,82.85273213354199,82.80346896191966,82.71178925404277,82.58729460093896,82.36391497130934,82.49546817944706,83.05195292123109,84.63471570161711,85.02750065206051,85.33763693270735,84.80035537297861,85.11231742305687,85.78695552947313,84.47277647365675,84.31999869587898,84.11846309337507,84.32004760041733,84.03248891497131,83.95357329160146,83.89955007824726,83.86547991653626,83.74157211789255,83.53204877412624,82.55415362545644,82.4383313771518,82.11508868022952,82.09899908711529,82.10476982263954,82.53793362023995,82.38898669796558,82.09577138758476,81.936831637976,81.85154212310903,81.16218375065206,81.1643844548774,81.71568531559728,82.0019887845592,81.98627412623891,81.91334115805947,82.79103090766823,82.48345396452791,82.50696074595723,82.66552556077204,82.95782798643714,83.45228547209182,83.71465832029212,83.7199074074074,82.74431077203964,82.50231481481481,82.57801904016692,82.88654147104852,83.35576421491915,83.14479003651539,83.21116979655712,83.20199204486177,83.16844353155973,83.13036319770475,83.20781168492437,83.01990414710485,82.81098395931143,82.6078019040167,82.38879107981221,81.74957616066771,80.31434207094418,79.32246022430881,78.79005281690141,78.1858372456964,78.83230633802818,80.16211854460094,79.080610980699,78.99458789775692,78.52590310380803,77.37452725612937,76.64376304121022,76.32068335941575,75.0595983307251,74.77482720396453,73.1342266562337,72.75725417318728,72.471570161711,74.32003129890454,72.91175991131978,74.76561684924361,77.12395670318206,79.74898930620762,79.16686228482003,79.78703703703704,79.75420579029733
2025-06-26T11:20:44.448741;34.62;81.72884063641106,81.5954942618675,81.59689619196662,81.70927882107459,81.71006129368806,81.68714136671883,81.72129303599374,81.72871022430881,81.75138562858633,81.75347222222223,81.72471635367762,81.75521648408973,81.80099113197704,81.79544861763172,81.81634715701617,81.72147235263432,81.64666471048513,81.60884520083464,81.59352177882107,81.58069248826291,81.70634454877413,81.71081116327595,81.62772235263432,81.65990153886281,81.72709637454356,81.6466158059468,81.58465375586854,81.62627151799687,81.6420350808555,81.6600808555034,81.62535863328117,81.56471700573813,81.66327595200835,81.67708333333333,81.67758868022952,81.68179447052687,81.71398995826813,81.73531233698488,81.73529603547209,81.66873695878978,81.6449530516432,81.70538275952008,81.72641171100678,81.6934011476265,81.6456866197183,81.67116588419405,81.6095461658842,81.53693922796036,81.54980112154408,81.54429121022432,81.50469483568075,81.49458789775692,81.48068270735524,81.44596048513301,81.49401734480959,81.34986306729265,81.42072574334898,81.49344679186228,81.472906885759,81.53459181011998,81.6497619979134,81.59202203964527,81.6121218049035,81.60643257694313,81.56393453312468,81.53680881585811,81.49621804903495,81.58312141366719,81.59053860198226,81.66237936880543,81.76962702138758,81.73030777256129,81.76325312989046,81.65895605112155,81.6963191184142,81.75193988002087,81.72178208137716,81.7052849504434,81.69571596244131,81.70169861763172,81.64586593635889,81.66423774126238,81.71938575899844,81.96144692227439,82.1843375065206,82.33779994783517,82.56823813249869,82.55384389671362,82.40065858111633,82.95500782472614,83.09326095461658,83.48206833594158,83.11761541471049,83.22910146061554,83.10004238393323,82.97380346896192,82.979215571205,83.1198487219614,82.99765258215963,82.9520409494001,82.99098526343245,83.03126630151279,83.02086593635889,83.04060706833594,83.0841973135107,83.13342788210745,83.20729003651539,83.31585811163276,83.40069118414189,83.5330757694314,83.65411450182577,83.69508020344288,83.08804447052687,83.22448813249869,82.6081279342723,83.10670970266041,83.12470657276995,83.2376923578508,83.31259780907668,83.18171296296296,83.68546231090245,83.81830333854981,83.91801969222743,83.58595787689097,83.7823258998435,84.04148735002609,83.13642736045905,83.40507629107981,83.72724308815859,83.80624021909233,83.78120109546165,82.95147039645279,83.10494913928012,83.12345135628587,83.12707029212311,83.0672437402191,83.05883215962442,82.98260628586333,82.96102308294209,82.92674100156495,82.83662623891497,82.7362904277517,82.69061358894105,82.68352243088158,83.46348461137194,83.1585811163276,83.17240479916536,83.05906038080334,83.04287297861242,82.89210028690663,82.54745370370371,82.54310119979134,82.46394105372978,83.29016692749087,82.99673969744393,83.01291079812206,83.01710028690663,83.03454290558163,83.00298317683881,82.88699791340636,82.75076617110068,82.67286124152321,82.61521909233177,83.18324530516432,83.14152973395932,82.85273213354199,82.80346896191966,82.71178925404277,82.58729460093896,82.36391497130934,82.49546817944706,83.05195292123109,84.63471570161711,85.02750065206051,85.33763693270735,84.80035537297861,85.11231742305687,85.78695552947313,84.47277647365675,84.31999869587898,84.11846309337507,84.32004760041733,84.03248891497131,83.95357329160146,83.89955007824726,83.86547991653626,83.74157211789255,83.53204877412624,82.55415362545644,82.4383313771518,82.11508868022952,82.09899908711529,82.10476982263954,82.53793362023995,82.38898669796558,82.09577138758476,81.936831637976,81.85154212310903,81.16218375065206,81.1643844548774,81.71568531559728,82.0019887845592,81.98627412623891,81.91334115805947,82.79103090766823,82.48345396452791,82.50696074595723,82.66552556077204,82.95782798643714,83.45228547209182,83.71465832029212,83.7199074074074,82.74431077203964,82.50231481481481,82.57801904016692,82.88654147104852,83.35576421491915,83.14479003651539,83.21116979655712,83.20199204486177,83.16844353155973,83.13036319770475,83.20781168492437,83.01990414710485,82.81098395931143,82.6078019040167,82.38879107981221,81.74957616066771,80.31434207094418,79.32246022430881,78.79005281690141,78.1858372456964,78.83230633802818,80.16211854460094,79.080610980699,78.99458789775692,78.52590310380803,77.37452725612937,76.64376304121022,76.32068335941575,75.0595983307251,74.77482720396453,73.1342266562337,72.75725417318728,72.471570161711,74.32003129890454,72.91175991131978,74.76561684924361,77.12395670318206,79.74898930620762,79.16686228482003,79.78703703703704,79.75420579029733,79.48793688054252,79.37914058424622,79.67498043818466
2025-06-26T11:20:44.548948;34.62;81.70927882107459,81.71006129368806,81.68714136671883,81.72129303599374,81.72871022430881,81.75138562858633,81.75347222222223,81.72471635367762,81.75521648408973,81.80099113197704,81.79544861763172,81.81634715701617,81.72147235263432,81.64666471048513,81.60884520083464,81.59352177882107,81.58069248826291,81.70634454877413,81.71081116327595,81.62772235263432,81.65990153886281,81.72709637454356,81.6466158059468,81.58465375586854,81.62627151799687,81.6420350808555,81.6600808555034,81.62535863328117,81.56471700573813,81.66327595200835,81.67708333333333,81.67758868022952,81.68179447052687,81.71398995826813,81.73531233698488,81.73529603547209,81.66873695878978,81.6449530516432,81.70538275952008,81.72641171100678,81.6934011476265,81.6456866197183,81.67116588419405,81.6095461658842,81.53693922796036,81.54980112154408,81.54429121022432,81.50469483568075,81.49458789775692,81.48068270735524,81.44596048513301,81.49401734480959,81.34986306729265,81.42072574334898,81.49344679186228,81.472906885759,81.53459181011998,81.6497619979134,81.59202203964527,81.6121218049035,81.60643257694313,81.56393453312468,81.53680881585811,81.49621804903495,81.58312141366719,81.59053860198226,81.66237936880543,81.76962702138758,81.73030777256129,81.76325312989046,81.65895605112155,81.6963191184142,81.75193988002087,81.72178208137716,81.7052849504434,81.69571596244131,81.70169861763172,81.64586593635889,81.66423774126238,81.71938575899844,81.96144692227439,82.1843375065206,82.33779994783517,82.56823813249869,82.55384389671362,82.40065858111633,82.95500782472614,83.09326095461658,83.48206833594158,83.11761541471049,83.22910146061554,83.10004238393323,82.97380346896192,82.979215571205,83.1198487219614,82.99765258215963,82.9520409494001,82.99098526343245,83.03126630151279,83.02086593635889,83.04060706833594,83.0841973135107,83.13342788210745,83.20729003651539,83.31585811163276,83.40069118414189,83.5330757694314,83.65411450182577,83.69508020344288,83.08804447052687,83.22448813249869,82.6081279342723,83.10670970266041,83.12470657276995,83.2376923578508,83.31259780907668,83.18171296296296,83.68546231090245,83.81830333854981,83.91801969222743,83.58595787689097,83.7823258998435,84.04148735002609,83.13642736045905,83.40507629107981,83.72724308815859,83.80624021909233,83.78120109546165,82.95147039645279,83.10494913928012,83.12345135628587,83.12707029212311,83.0672437402191,83.05883215962442,82.98260628586333,82.96102308294209,82.92674100156495,82.83662623891497,82.7362904277517,82.69061358894105,82.68352243088158,83.46348461137194,83.1585811163276,83.17240479916536,83.05906038080334,83.04287297861242,82.89210028690663,82.54745370370371,82.54310119979134,82.46394105372978,83.29016692749087,82.99673969744393,83.01291079812206,83.01710028690663,83.03454290558163,83.00298317683881,82.88699791340636,82.75076617110068,82.67286124152321,82.61521909233177,83.18324530516432,83.14152973395932,82.85273213354199,82.80346896191966,82.71178925404277,82.58729460093896,82.36391497130934,82.49546817944706,83.05195292123109,84.63471570161711,85.02750065206051,85.33763693270735,84.80035537297861,85.11231742305687,85.78695552947313,84.47277647365675,84.31999869587898,84.11846309337507,84.32004760041733,84.03248891497131,83.95357329160146,83.89955007824726,83.86547991653626,83.74157211789255,83.53204877412624,82.55415362545644,82.4383313771518,82.11508868022952,82.09899908711529,82.10476982263954,82.53793362023995,82.38898669796558,82.09577138758476,81.936831637976,81.85154212310903,81.16218375065206,81.1643844548774,81.71568531559728,82.0019887845592,81.98627412623891,81.91334115805947,82.79103090766823,82.48345396452791,82.50696074595723,82.66552556077204,82.95782798643714,83.45228547209182,83.71465832029212,83.7199074074074,82.74431077203964,82.50231481481481,82.57801904016692,82.88654147104852,83.35576421491915,83.14479003651539,83.21116979655712,83.20199204486177,83.16844353155973,83.13036319770475,83.20781168492437,83.01990414710485,82.81098395931143,82.6078019040167,82.38879107981221,81.74957616066771,80.31434207094418,79.32246022430881,78.79005281690141,78.1858372456964,78.83230633802818,80.16211854460094,79.080610980699,78.99458789775692,78.52590310380803,77.37452725612937,76.64376304121022,76.32068335941575,75.0595983307251,74.77482720396453,73.1342266562337,72.75725417318728,72.471570161711,74.32003129890454,72.91175991131978,74.76561684924361,77.12395670318206,79.74898930620762,79.16686228482003,79.78703703703704,79.75420579029733,79.48793688054252,79.37914058424622,79.67498043818466,79.88285732916015,79.5864306207616,79.35602503912364
2025-06-26T11:20:44.648477;34.62;81.72129303599374,81.72871022430881,81.75138562858633,81.75347222222223,81.72471635367762,81.75521648408973,81.80099113197704,81.79544861763172,81.81634715701617,81.72147235263432,81.64666471048513,81.60884520083464,81.59352177882107,81.58069248826291,81.70634454877413,81.71081116327595,81.62772235263432,81.65990153886281,81.72709637454356,81.6466158059468,81.58465375586854,81.62627151799687,81.6420350808555,81.6600808555034,81.62535863328117,81.56471700573813,81.66327595200835,81.67708333333333,81.67758868022952,81.68179447052687,81.71398995826813,81.73531233698488,81.73529603547209,81.66873695878978,81.6449530516432,81.70538275952008,81.72641171100678,81.6934011476265,81.6456866197183,81.67116588419405,81.6095461658842,81.53693922796036,81.54980112154408,81.54429121022432,81.50469483568075,81.49458789775692,81.48068270735524,81.44596048513301,81.49401734480959,81.34986306729265,81.42072574334898,81.49344679186228,81.472906885759,81.53459181011998,81.6497619979134,81.59202203964527,81.6121218049035,81.60643257694313,81.56393453312468,81.53680881585811,81.49621804903495,81.58312141366719,81.59053860198226,81.66237936880543,81.76962702138758,81.73030777256129,81.76325312989046,81.65895605112155,81.6963191184142,81.75193988002087,81.72178208137716,81.7052849504434,81.69571596244131,81.70169861763172,81.64586593635889,81.66423774126238,81.71938575899844,81.96144692227439,82.1843375065206,82.33779994783517,82.56823813249869,82.55384389671362,82.40065858111633,82.95500782472614,83.09326095461658,83.48206833594158,83.11761541471049,83.22910146061554,83.10004238393323,82.97380346896192,82.979215571205,83.1198487219614,82.99765258215963,82.9520409494001,82.99098526343245,83.03126630151279,83.02086593635889,83.04060706833594,83.0841973135107,83.13342788210745,83.20729003651539,83.31585811163276,83.40069118414189,83.5330757694314,83.65411450182577,83.69508020344288,83.08804447052687,83.22448813249869,82.6081279342723,83.10670970266041,83.12470657276995,83.2376923578508,83.31259780907668,83.18171296296296,83.68546231090245,83.81830333854981,83.91801969222743,83.58595787689097,83.7823258998435,84.04148735002609,83.13642736045905,83.40507629107981,83.72724308815859,83.80624021909233,83.78120109546165,82.95147039645279,83.10494913928012,83.12345135628587,83.12707029212311,83.0672437402191,83.05883215962442,82.98260628586333,82.96102308294209,82.92674100156495,82.83662623891497,82.7362904277517,82.69061358894105,82.68352243088158,83.46348461137194,83.1585811163276,83.17240479916536,83.05906038080334,83.04287297861242,82.89210028690663,82.54745370370371,82.54310119979134,82.46394105372978,83.29016692749087,82.99673969744393,83.01291079812206,83.01710028690663,83.03454290558163,83.00298317683881,82.88699791340636,82.75076617110068,82.67286124152321,82.61521909233177,83.18324530516432,83.14152973395932,82.85273213354199,82.80346896191966,82.71178925404277,82.58729460093896,82.36391497130934,82.49546817944706,83.05195292123109,84.63471570161711,85.02750065206051,85.33763693270735,84.80035537297861,85.11231742305687,85.78695552947313,84.47277647365675,84.31999869587898,84.11846309337507,84.32004760041733,84.03248891497131,83.95357329160146,83.89955007824726,83.86547991653626,83.74157211789255,83.53204877412624,82.55415362545644,82.4383313771518,82.11508868022952,82.09899908711529,82.10476982263954,82.53793362023995,82.38898669796558,82.09577138758476,81.936831637976,81.85154212310903,81.16218375065206,81.1643844548774,81.71568531559728,82.0019887845592,81.98627412623891,81.91334115805947,82.79103090766823,82.48345396452791,82.50696074595723,82.66552556077204,82.95782798643714,83.45228547209182,83.71465832029212,83.7199074074074,82.74431077203964,82.50231481481481,82.57801904016692,82.88654147104852,83.35576421491915,83.14479003651539,83.21116979655712,83.20199204486177,83.16844353155973,83.13036319770475,83.20781168492437,83.01990414710485,82.81098395931143,82.6078019040167,82.38879107981221,81.74957616066771,80.31434207094418,79.32246022430881,78.79005281690141,78.1858372456964,78.83230633802818,80.16211854460094,79.080610980699,78.99458789775692,78.52590310380803,77.37452725612937,76.64376304121022,76.32068335941575,75.0595983307251,74.77482720396453,73.1342266562337,72.75725417318728,72.471570161711,74.32003129890454,72.91175991131978,74.76561684924361,77.12395670318206,79.74898930620762,79.16686228482003,79.78703703703704,79.75420579029733,79.48793688054252,79.37914058424622,79.67498043818466,79.88285732916015,79.5864306207616,79.35602503912364,79.15752151799687,79.6332322639541,79.38158581116328
